# e       ex0.0       as0.0      ex0.8       as0.8       ex1.3    hf0      hf0.8    hf 1.3
-2.350000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.345000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.340000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.335000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.330000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.325000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.320000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.315000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.310000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.305000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.300000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.295000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.290000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.285000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.280000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.275000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.270000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.265000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.260000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.255000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.250000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.245000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.240000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.235000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.230000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.225000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.220000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.215000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.210000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.205000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.200000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.195000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.190000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.185000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.180000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.175000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.170000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.165000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.160000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.155000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.150000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.145000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.140000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.135000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.130000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.125000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.120000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.115000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.110000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.105000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.100000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.095000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.090000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.085000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.080000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.075000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.070000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.065000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.060000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.055000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.050000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.045000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.040000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.035000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.030000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.025000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.020000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.015000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.010000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.005000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-2.000000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.995000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.990000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.985000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.980000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.975000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.970000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.965000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.960000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.955000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.950000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.945000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.940000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.935000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.930000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.925000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.920000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.915000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.910000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.905000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.900000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.895000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.890000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.885000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.880000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.875000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.870000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.865000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.860000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.855000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.850000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.845000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.840000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.835000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.830000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.825000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.820000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.815000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.810000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.805000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.800000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.795000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.790000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.785000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.780000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.775000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.770000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.765000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.760000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.755000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.750000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.745000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.740000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.735000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.730000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.725000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.720000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.715000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.710000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.705000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.700000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.695000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.690000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.685000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.680000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.675000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.670000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.665000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.660000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.655000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.650000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.645000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.640000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.635000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.630000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.625000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.620000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.615000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.610000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.605000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.600000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.595000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.590000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.585000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.580000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.575000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.570000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.565000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.560000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.555000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.550000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.545000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.540000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.535000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.530000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.525000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.520000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.515000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.510000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.505000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.500000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.495000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.490000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.485000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.480000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.475000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.470000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.465000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.460000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.455000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.450000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.445000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.440000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.435000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.430000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.425000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.420000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.415000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.410000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.405000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.400000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.395000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.390000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.385000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.380000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.375000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.370000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.365000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.360000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.355000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.350000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.345000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.340000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.335000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.330000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.325000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.320000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.315000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.310000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.305000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.300000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.295000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.290000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.285000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.280000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.275000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.270000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.265000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.260000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.255000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.250000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.245000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.240000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.235000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.230000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.225000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.220000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.215000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.210000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.205000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.200000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.195000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.190000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.185000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.180000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.175000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.170000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.165000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.160000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.155000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.150000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.145000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00000   0.000000    0.00000
-1.140000 0.000000   0.000000   0.000000    0.000000   0.000000  0.00799   0.000000    0.00000
-1.135000 0.000000   0.000000   0.000000    0.000000   0.000000  0.21495   0.000000    0.00000
-1.130000 0.000000   0.000000   0.000000    0.000000   0.000000  0.21945   0.000000    0.00000
-1.125000 0.000000   0.000000   0.000000    0.000000   0.000000  0.26511   0.000000    0.00000
-1.120000 0.000005   0.000000   0.000000    0.000000   0.000000  0.30564   0.000000    0.00000
-1.115000 0.000076   0.000000   0.000000    0.000000   0.000000  0.34080   0.000000    0.00000
-1.110000 0.000731   0.000000   0.000000    0.000000   0.000000  0.37261   0.000000    0.00000
-1.105000 0.004504   0.000000   0.000000    0.000000   0.000000  0.40219   0.000000    0.00000
-1.100000 0.018212   0.000000   0.000000    0.000000   0.000000  0.42965   0.000000    0.00000
-1.095000 0.050421   0.000000   0.000000    0.000000   0.000000  0.45547   0.000000    0.00000
-1.090000 0.101463   0.000000   0.000000    0.000000   0.000000  0.47990   0.000000    0.00000
-1.085000 0.159899   0.000000   0.000000    0.000000   0.000000  0.50313   0.000000    0.00000
-1.080000 0.213413   0.000000   0.000000    0.000000   0.000000  0.52533   0.000000    0.00000
-1.075000 0.257775   0.000000   0.000000    0.000000   0.000000  0.54663   0.000000    0.00000
-1.070000 0.294633   0.000006   0.000000    0.000000   0.000000  0.56713   0.000000    0.00000
-1.065000 0.326574   0.000092   0.000000    0.000000   0.000000  0.58692   0.000000    0.00000
-1.060000 0.355257   0.000855   0.000000    0.000000   0.000000  0.60606   0.000000    0.00000
-1.055000 0.381580   0.005091   0.000000    0.000000   0.000000  0.62462   0.000000    0.00000
-1.050000 0.406061   0.019948   0.000000    0.000000   0.000000  0.64264   0.000000    0.00000
-1.045000 0.429044   0.053732   0.000000    0.000000   0.000000  0.66018   0.000000    0.00000
-1.040000 0.450772   0.105777   0.000000    0.000000   0.000000  0.67728   0.000000    0.00000
-1.035000 0.471427   0.164086   0.000000    0.000000   0.000000  0.69396   0.000000    0.00000
-1.030000 0.491150   0.216829   0.000000    0.000000   0.000000  0.71026   0.000000    0.00000
-1.025000 0.510053   0.260425   0.000000    0.000000   0.000000  0.72620   0.000000    0.00000
-1.020000 0.528227   0.296748   0.000000    0.000000   0.000000  0.74182   0.000000    0.00000
-1.015000 0.545747   0.328331   0.000000    0.000000   0.000000  0.75712   0.000000    0.00000
-1.010000 0.562676   0.356756   0.000000    0.000000   0.000000  0.77214   0.000000    0.00000
-1.005000 0.579068   0.382876   0.000000    0.000000   0.000000  0.78688   0.000000    0.00000
-1.000000 0.594967   0.407191   0.000000    0.000000   0.000000  0.80137   0.000000    0.00000
-0.995000 0.610414   0.430032   0.000000    0.000000   0.000000  0.81562   0.000000    0.00000
